brand_final,size_oz_rounded,STORE,n_weeks,mean_q,mean_p,p_min,p_max,unit_price_std,mean_cost,mean_promo,mean_log_comp_price,revenue_total,unit_price_cv,baseline_q,baseline_rev,baseline_margin,baseline_profit,opt_price,opt_promo,opt_q,opt_rev,opt_profit,opt_hits_upper,opt_hits_lower,profit_lift_abs,profit_lift_pct,q_lift_ratio
Kellogg's,18.3,110,355,9.6394,2.887,2.19,3.45,0.3712,2.4586,0.0225,1.0798,9697.8202,0.1286,9.6394,27.8289,0.4284,4.1291,3.9675,1,8.4477,33.5164,12.7466,True,False,8.6174,208.6977,0.8764
Kellogg's,18.3,112,360,11.7056,2.8788,2.19,3.39,0.3649,2.4585,0.0222,1.1127,12131.7902,0.1267,11.7056,33.6983,0.4203,4.9201,3.8985,1,10.524,41.0278,15.1544,True,False,10.2343,208.0116,0.8991
Kellogg's,18.3,113,359,16.5766,2.9066,2.19,3.39,0.3451,2.4564,0.0279,1.0978,17186.5303,0.1187,16.5766,48.1811,0.4502,7.4627,3.8985,1,15.1159,58.9294,21.799,True,False,14.3363,192.1056,0.9119
Kellogg's,18.3,114,357,9.0896,2.9018,2.28,3.39,0.3503,2.4613,0.0196,1.0632,9336.5301,0.1207,9.0896,26.376,0.4405,4.0036,3.8985,1,8.2942,32.3348,11.9203,True,False,7.9167,197.7385,0.9125
Kellogg's,18.3,115,360,14.1389,2.9167,2.19,3.55,0.369,2.459,0.0167,1.1191,15112.6803,0.1265,14.1389,41.2392,0.4577,6.4712,4.0825,1,12.0349,49.1325,19.5382,True,False,13.067,201.9272,0.8512
Kellogg's,18.3,116,358,13.5559,2.8801,2.19,3.39,0.3647,2.4576,0.0196,1.0894,13958.0303,0.1266,13.5559,39.0424,0.4225,5.7277,3.8985,1,12.2108,47.6037,17.5947,True,False,11.867,207.1858,0.9008
Kellogg's,18.3,117,298,8.2651,2.9026,2.19,3.39,0.3769,2.4784,0.0302,1.0961,7179.6101,0.1298,8.2651,23.9901,0.4242,3.5063,3.8985,1,7.5114,29.2832,10.6673,True,False,7.161,204.23,0.9088
Kellogg's,18.3,118,272,13.5,2.9026,2.19,3.52,0.3824,2.4273,0.0147,1.1039,10320.4301,0.1317,13.5,39.1847,0.4753,6.4165,4.048,1,11.5729,46.8472,18.7565,True,False,12.34,192.3177,0.8573
Kellogg's,18.3,121,361,15.4903,2.8845,2.19,3.45,0.3718,2.4568,0.0249,1.1059,16401.7803,0.1289,15.4903,44.6825,0.4278,6.6261,3.9675,1,13.5416,53.7262,20.4575,True,False,13.8314,208.7393,0.8742
Kellogg's,18.3,126,356,20.8652,2.9111,2.19,3.39,0.3443,2.4607,0.0084,1.1096,21950.5305,0.1183,20.8652,60.7399,0.4503,9.3963,3.8985,1,19.2363,74.9928,27.6573,True,False,18.261,194.3439,0.9219
Kellogg's,18.3,129,338,12.9556,2.9457,2.19,3.39,0.32,2.4832,0.0237,1.1227,13238.1503,0.1086,12.9556,38.1627,0.4624,5.991,3.8985,1,12.1114,47.2162,17.1409,True,False,11.1499,186.1114,0.9348
Kellogg's,18.3,131,355,15.7127,2.8866,2.19,3.39,0.361,2.4603,0.0197,1.0921,16134.7603,0.1251,15.7127,45.3565,0.4263,6.6985,3.8985,1,14.2079,55.3894,20.4336,True,False,13.7352,205.0495,0.9042
Kellogg's,18.3,132,360,13.7778,2.885,2.24,3.39,0.3441,2.458,0.0167,1.0833,14465.3002,0.1193,13.7778,39.7485,0.427,5.8832,3.8985,1,12.4622,48.584,17.9523,True,False,12.0691,205.1427,0.9045
Kellogg's,18.3,134,288,6.6875,2.9834,2.19,3.39,0.3469,2.5226,0.0312,1.1159,5715.7401,0.1163,6.6875,19.9515,0.4608,3.0818,3.8985,1,6.3701,24.8339,8.7648,True,False,5.683,184.4074,0.9525
Kellogg's,18.8,5,128,17.9531,4.0563,2.5,4.39,0.458,3.3821,0.0391,1.1066,8824.7899,0.1129,17.9531,72.8238,0.6742,12.1038,5.0485,1,18.5407,93.6026,30.8954,True,False,18.7917,155.2543,1.0327
Kellogg's,18.8,9,164,12.1646,4.0239,2.5,4.54,0.4509,3.2939,0.0366,1.0874,7611.9599,0.1121,12.1646,48.9493,0.73,8.88,5.221,1,11.7035,61.1037,22.5535,True,False,13.6735,153.9808,0.9621
Kellogg's,18.8,18,168,17.2381,3.9902,2.5,4.39,0.415,3.297,0.0357,1.076,11042.5299,0.104,17.2381,68.7841,0.6932,11.9497,5.0485,1,17.3289,87.4848,30.3511,True,False,18.4014,153.991,1.0053
Kellogg's,18.8,21,137,16.0949,4.0043,2.5,4.39,0.3472,3.3623,0.0292,1.087,8156.9899,0.0867,16.0949,64.4489,0.642,10.3331,5.0485,1,16.3237,82.4101,27.525,True,False,17.192,166.3781,1.0142
Kellogg's,18.8,28,153,10.1699,4.0256,2.5,4.39,0.4128,3.3175,0.0327,1.0938,6045.1799,0.1026,10.1699,40.9403,0.7081,7.2016,5.0485,1,10.3941,52.4745,17.9922,True,False,10.7906,149.8353,1.022
Kellogg's,18.8,44,162,18.821,3.9848,2.5,4.39,0.418,3.2929,0.0309,1.1192,11799.6199,0.1049,18.821,74.997,0.6918,13.0208,5.0485,1,18.9143,95.4889,33.2055,True,False,20.1846,155.0177,1.005
Kellogg's,18.8,45,72,7.6528,3.9571,2.99,4.39,0.4453,3.3135,0.0139,1.0661,2183.56,0.1125,7.6528,30.2827,0.6435,4.9249,5.0485,1,7.654,38.641,13.2793,True,False,8.3544,169.6359,1.0002
Kellogg's,18.8,47,153,13.0261,4.0262,2.5,4.39,0.4073,3.3164,0.0327,1.084,7573.7899,0.1012,13.0261,52.446,0.7098,9.2457,5.0485,1,13.3166,67.2288,23.0653,True,False,13.8196,149.4703,1.0223
Kellogg's,18.8,48,120,7.6833,4.0352,2.5,4.39,0.4633,3.3753,0.0417,1.095,3503.69,0.1148,7.6833,31.0042,0.6599,5.0705,5.0485,1,7.855,39.6557,13.1427,True,False,8.0723,159.2021,1.0223
Kellogg's,18.8,49,58,6.8966,4.0171,2.99,4.39,0.4589,3.3468,0.0172,1.0738,1546.67,0.1142,6.8966,27.7039,0.6703,4.6227,5.0485,1,7.0691,35.6885,12.0297,True,False,7.407,160.2316,1.025
Kellogg's,18.8,51,157,9.879,3.9879,2.51,4.39,0.4135,3.2888,0.0318,1.0815,5957.11,0.1037,9.879,39.3964,0.6991,6.9064,5.0485,1,9.9373,50.1687,17.4867,True,False,10.5804,153.1974,1.0059
Kellogg's,18.8,54,155,10.5419,4.0645,2.5,4.39,0.4308,3.2926,0.0194,1.0913,6255.4799,0.106,10.5419,42.8479,0.7719,8.1374,5.0485,1,11.0172,55.6205,19.3451,True,False,11.2077,137.7301,1.0451
Kellogg's,18.8,56,155,10.9871,4.0284,2.5,4.39,0.4034,3.3204,0.0323,1.1034,6607.9799,0.1001,10.9871,44.2603,0.708,7.7792,5.0485,1,11.2446,56.7684,19.4323,True,False,11.6531,149.7983,1.0234
Kellogg's,18.8,67,151,11.755,4.0241,2.5,4.39,0.4062,3.3168,0.0331,1.0837,6732.12,0.1009,11.755,47.3032,0.7073,8.3146,5.0485,1,12.004,60.6022,20.7876,True,False,12.473,150.0123,1.0212
Kellogg's,18.8,71,158,18.9367,4.0286,2.5,4.54,0.3618,3.3187,0.0443,1.0701,11435.4499,0.0898,18.9367,76.2886,0.7099,13.4426,5.221,1,18.1956,94.999,34.6127,True,False,21.1701,157.4854,0.9609
Kellogg's,18.8,73,167,19.4431,3.9949,2.5,4.39,0.4151,3.2954,0.024,1.0568,12264.9899,0.1039,19.4431,77.6723,0.6994,13.599,5.0485,1,19.6831,99.3703,34.506,True,False,20.907,153.7392,1.0123
Kellogg's,18.8,74,165,15.8061,4.0001,2.5,4.39,0.4127,3.298,0.0303,1.0667,9858.8299,0.1032,15.8061,63.2252,0.702,11.0963,5.0485,1,15.9938,80.7449,27.9967,True,False,16.9004,152.3069,1.0119
Kellogg's,18.8,76,157,20.3185,4.0545,2.51,4.39,0.3952,3.3176,0.0255,1.059,12399.7699,0.0975,20.3185,82.3817,0.7369,14.973,5.0485,1,21.0893,106.4691,36.5032,True,False,21.5302,143.7937,1.0379
Kellogg's,18.8,81,167,14.8263,3.9943,2.5,4.44,0.4149,3.3008,0.0299,1.0964,9314.7699,0.1039,14.8263,59.2202,0.6935,10.2821,5.106,1,14.6772,74.9417,26.496,True,False,16.2139,157.6911,0.9899
Kellogg's,18.8,86,156,20.4936,4.0285,2.5,4.39,0.399,3.3018,0.0192,1.0568,12298.8699,0.099,20.4936,82.559,0.7268,14.8937,5.0485,1,21.0921,106.4836,36.8421,True,False,21.9484,147.3666,1.0292
Kellogg's,18.8,88,157,12.0764,4.0211,2.5,4.39,0.4121,3.3077,0.0318,1.0836,7245.3499,0.1025,12.0764,48.5611,0.7134,8.6155,5.0485,1,12.3233,62.2141,21.452,True,False,12.8365,148.992,1.0204
Kellogg's,18.8,89,140,14.8929,4.0879,2.5,4.39,0.3817,3.3585,0.0357,1.0333,7786.1099,0.0934,14.8929,60.8799,0.7293,10.8615,5.0485,1,15.6097,78.8054,26.3796,True,False,15.5181,142.8719,1.0481
Kellogg's,18.8,91,145,8.0069,4.0074,2.5,4.39,0.4229,3.3152,0.0345,1.0642,4431.02,0.1055,8.0069,32.0872,0.6922,5.5426,5.0485,1,8.1134,40.9605,14.0628,True,False,8.5202,153.7227,1.0133
Kellogg's,18.8,92,122,10.1967,3.9615,2.5,4.39,0.4129,3.3762,0.041,1.0558,4633.3199,0.1042,10.1967,40.3941,0.5853,5.9679,5.0485,1,10.1004,50.9917,16.8909,True,False,10.9229,183.0278,0.9905
Kellogg's,18.8,93,136,15.3676,4.0752,2.5,4.54,0.4161,3.2307,0.0368,1.1024,7845.03,0.1021,15.3676,62.6266,0.8445,12.9778,5.221,1,15.1111,78.8953,30.0752,True,False,17.0974,131.7435,0.9833
Kellogg's,18.8,94,161,12.3168,4.0001,2.5,4.39,0.4156,3.3041,0.0373,1.0989,7566.1199,0.1039,12.3168,49.2686,0.6961,8.5733,5.0485,1,12.4264,62.7349,21.6772,True,False,13.1039,152.8455,1.0089
Kellogg's,18.8,98,157,20.4204,4.0256,2.5,4.39,0.403,3.3258,0.0318,1.0759,12053.4699,0.1001,20.4204,82.2044,0.6998,14.2904,5.0485,1,20.8777,105.4011,35.9661,True,False,21.6757,151.6805,1.0224
Kellogg's,18.8,101,167,18.7066,3.994,2.5,4.39,0.4146,3.2917,0.0359,1.0819,11833.6099,0.1038,18.7066,74.7132,0.7023,13.1371,5.0485,1,18.8336,95.0816,33.0872,True,False,19.9502,151.8618,1.0068
Kellogg's,18.8,102,164,22.2439,3.9973,2.5,4.39,0.414,3.2965,0.0305,1.0708,13934.1699,0.1036,22.2439,88.9146,0.7008,15.5884,5.0485,1,22.4791,113.4859,39.3843,True,False,23.7959,152.6517,1.0106
Kellogg's,18.8,103,148,19.8851,4.0571,2.5,4.39,0.3954,3.3431,0.0405,1.0615,11258.4799,0.0975,19.8851,80.6759,0.714,14.1981,5.0485,1,20.5297,103.644,35.0115,True,False,20.8134,146.5933,1.0324
Kellogg's,18.8,104,164,17.3902,3.9966,2.5,4.39,0.4232,3.3034,0.0305,1.095,10906.4599,0.1059,17.3902,69.5027,0.6933,12.0564,5.0485,1,17.5695,88.6997,30.6613,True,False,18.6048,154.3147,1.0103
Kellogg's,18.8,105,156,12.4551,4.0257,2.5,4.39,0.4085,3.318,0.0321,1.0712,7646.9099,0.1015,12.4551,50.1407,0.7077,8.814,5.0485,1,12.7335,64.2851,22.0348,True,False,13.2208,149.9971,1.0224
Kellogg's,18.8,106,147,9.6395,4.0135,2.5,4.39,0.4196,3.3271,0.034,1.0563,5240.05,0.1046,9.6395,38.6877,0.6864,6.6162,5.0485,1,9.795,49.4501,16.8611,True,False,10.2449,154.8451,1.0161
Kellogg's,18.8,110,168,15.1548,3.994,2.5,4.39,0.4145,3.2916,0.0357,1.0701,9509.4799,0.1038,15.1548,60.5288,0.7025,10.6456,5.0485,1,15.2597,77.0386,26.81,True,False,16.1644,151.8401,1.0069
Kellogg's,18.8,112,168,25.9643,3.992,2.51,4.39,0.4133,3.2941,0.0298,1.1247,16832.0698,0.1035,25.9643,103.65,0.6979,18.1211,5.0485,1,26.1877,132.2084,45.9437,True,False,27.8225,153.5365,1.0086
Kellogg's,18.8,113,164,15.0366,4.0042,2.5,4.39,0.4124,3.3061,0.0305,1.0897,9250.9699,0.103,15.0366,60.2096,0.6981,10.4976,5.0485,1,15.2413,76.9456,26.5568,True,False,16.0593,152.9807,1.0136
Kellogg's,18.8,114,124,21.871,3.9902,2.5,4.39,0.4097,3.2593,0.0403,1.0594,10507.6599,0.1027,21.871,87.2687,0.7309,15.985,5.0485,1,21.9422,110.7752,39.2594,True,False,23.2744,145.6008,1.0033
Kellogg's,18.8,115,168,23.4583,4.0761,2.5,4.39,0.4272,3.2931,0.0179,1.1086,15200.6498,0.1048,23.4583,95.6178,0.783,18.3667,5.0485,1,24.6523,124.457,43.2741,True,False,24.9074,135.6114,1.0509
Kellogg's,18.8,116,164,11.5671,3.9827,2.5,4.39,0.4184,3.2937,0.0183,1.0873,7130.13,0.105,11.5671,46.0687,0.6891,7.9705,5.0485,1,11.6768,58.9504,20.4908,True,False,12.5202,157.0814,1.0095
Kellogg's,18.8,117,117,11.265,3.9702,2.5,4.39,0.4197,3.3872,0.0427,1.0844,5014.8599,0.1057,11.265,44.7238,0.5829,6.5666,5.0485,1,11.1925,56.5052,18.5935,True,False,12.0269,183.1529,0.9936
Kellogg's,18.8,119,166,14.9217,3.9789,2.5,4.39,0.4189,3.2874,0.0361,1.1029,9736.5499,0.1053,14.9217,59.3712,0.6915,10.3181,5.0485,1,14.9237,75.3422,26.2826,True,False,15.9644,154.7217,1.0001
Kellogg's,18.8,121,166,19.6867,3.9992,2.5,4.39,0.4113,3.3064,0.0301,1.1153,12470.3099,0.1028,19.6867,78.7316,0.6928,13.6394,5.0485,1,19.9149,100.5405,34.6939,True,False,21.0545,154.3652,1.0116
Kellogg's,18.8,126,164,24.939,4.0803,2.5,4.39,0.4257,3.293,0.0183,1.1021,15921.8898,0.1043,24.939,101.7588,0.7873,19.6352,5.0485,1,26.2505,132.5256,46.0834,True,False,26.4482,134.6975,1.0526
Kellogg's,18.8,129,166,22.9217,3.9983,2.5,4.39,0.4136,3.3057,0.0301,1.1109,14691.6398,0.1034,22.9217,91.6467,0.6926,15.8755,5.0485,1,23.1777,117.0126,40.3951,True,False,24.5196,154.4494,1.0112
Kellogg's,18.8,131,170,15.6529,3.9836,2.5,4.39,0.4166,3.2884,0.0235,1.0911,10122.4399,0.1046,15.6529,62.3549,0.6952,10.8819,5.0485,1,15.7719,79.6246,27.7604,True,False,16.8784,155.1052,1.0076
Kellogg's,18.8,136,130,24.1846,4.0557,2.5,4.39,0.3202,3.3866,0.0385,1.1556,12335.3098,0.0789,24.1846,98.0854,0.6691,16.1827,5.0485,1,24.9757,126.0901,41.5082,True,False,25.3255,156.4969,1.0327
Kellogg's,18.9,5,164,16.3902,3.4111,2.88,3.73,0.258,2.8671,0.0793,1.1544,8788.62,0.0756,16.3902,55.9087,0.544,8.9166,4.2895,1,16.3445,70.1097,23.2488,True,False,14.3322,160.7352,0.9972
Kellogg's,18.9,9,150,11.14,3.4225,2.88,3.86,0.3012,2.8436,0.0733,1.1421,5394.31,0.088,11.14,38.1263,0.5789,6.4485,4.439,1,10.5576,46.8651,16.8435,True,False,10.395,161.2006,0.9477
Kellogg's,18.9,18,149,12.4295,3.3281,2.88,3.73,0.3243,2.844,0.0671,1.1072,5818.3501,0.0975,12.4295,41.367,0.4841,6.0169,4.2895,1,11.9404,51.2182,17.2593,True,False,11.2424,186.8476,0.9606
Kellogg's,18.9,28,149,7.9732,3.3778,2.88,3.73,0.2845,2.8729,0.0738,1.1284,3893.3801,0.0842,7.9732,26.9316,0.5048,4.0252,4.2895,1,7.8354,33.61,11.0994,True,False,7.0741,175.7444,0.9827
Kellogg's,18.9,44,146,20.3767,3.3571,2.89,3.73,0.2551,2.82,0.0685,1.1619,9712.2501,0.076,20.3767,68.4057,0.5371,10.9439,4.2895,1,19.858,85.1809,29.1818,True,False,18.2379,166.6494,0.9745
Kellogg's,18.9,47,150,9.8,3.3302,2.88,3.73,0.3253,2.8377,0.0667,1.1285,4704.2001,0.0977,9.8,32.636,0.4925,4.8263,4.2895,1,9.4263,40.434,13.6849,True,False,8.8586,183.5482,0.9619
Kellogg's,18.9,51,147,9.2789,3.3427,2.83,3.73,0.2792,2.8476,0.0748,1.126,4366.9701,0.0835,9.2789,31.0168,0.4951,4.5937,4.2895,1,8.9519,38.399,12.9073,True,False,8.3135,180.9753,0.9648
Kellogg's,18.9,52,165,15.4485,3.4159,2.88,3.86,0.3586,2.8616,0.0606,1.1565,8368.45,0.105,15.4485,52.7702,0.5543,8.5623,4.439,1,14.6716,65.1274,23.1426,True,False,14.5803,170.2843,0.9497
Kellogg's,18.9,54,148,10.8446,3.3675,2.89,3.73,0.2602,2.8341,0.0743,1.139,5210.4501,0.0773,10.8446,36.5192,0.5334,5.7846,4.2895,1,10.599,45.4644,15.4258,True,False,9.6413,166.6722,0.9774
Kellogg's,18.9,67,147,10.932,3.3883,2.88,3.73,0.2633,2.8481,0.0748,1.1266,5186.2701,0.0777,10.932,37.0408,0.5402,5.9058,4.2895,1,10.7963,46.3109,15.5622,True,False,9.6564,163.507,0.9876
Kellogg's,18.9,68,113,8.9912,3.3966,2.88,3.86,0.3359,2.8326,0.0885,1.1281,3262.9,0.0989,8.9912,30.5397,0.5641,5.0716,4.439,1,8.356,37.0923,13.4234,True,False,8.3517,164.6755,0.9294
Kellogg's,18.9,70,162,16.1852,3.3301,2.88,3.59,0.1899,2.8662,0.0679,1.1207,8429.9201,0.057,16.1852,53.8977,0.4638,7.5073,4.1285,1,16.6217,68.6226,20.9811,True,False,13.4738,179.4775,1.027
Kellogg's,18.9,72,115,11.3565,3.3661,2.88,3.86,0.2636,2.7879,0.087,1.1588,4194.56,0.0783,11.3565,38.227,0.5782,6.5667,4.439,1,10.3977,46.1552,17.168,True,False,10.6013,161.4416,0.9156
Kellogg's,18.9,74,151,13.6358,3.3962,2.88,3.73,0.265,2.8513,0.0728,1.1216,6586.2101,0.078,13.6358,46.3092,0.5449,7.4299,4.2895,1,13.532,58.0456,19.4621,True,False,12.0322,161.9435,0.9924
Kellogg's,18.9,80,167,16.3054,3.3559,2.88,3.73,0.3059,2.865,0.0599,1.1307,8846.89,0.0911,16.3054,54.7187,0.4909,8.0044,4.2895,1,15.9391,68.3709,22.7059,True,False,14.7015,183.6663,0.9775
Kellogg's,18.9,88,146,10.7603,3.379,2.88,3.73,0.2843,2.8773,0.0685,1.1249,5088.0401,0.0842,10.7603,36.3594,0.5018,5.399,4.2895,1,10.6053,45.4914,14.977,True,False,9.5779,177.4007,0.9856
Kellogg's,18.9,90,101,8.2772,3.3958,2.88,3.86,0.2343,2.7803,0.099,1.1361,2663.54,0.069,8.2772,28.1082,0.6155,5.095,4.439,1,7.655,33.9804,12.6973,True,False,7.6023,149.2123,0.9248
Kellogg's,18.9,91,141,9.2411,3.3823,2.88,3.73,0.2516,2.8436,0.078,1.1192,4171.97,0.0744,9.2411,31.256,0.5386,4.9777,4.2895,1,9.0861,38.9747,13.1373,True,False,8.1596,163.924,0.9832
Kellogg's,18.9,92,127,8.5748,3.348,2.88,3.73,0.2611,2.8274,0.0866,1.1171,3502.9701,0.078,8.5748,28.7087,0.5206,4.4642,4.2895,1,8.2537,35.4041,12.0676,True,False,7.6034,170.3196,0.9625
Kellogg's,18.9,94,161,12.8509,3.3507,2.88,3.73,0.2861,2.8584,0.0683,1.14,6642.8101,0.0854,12.8509,43.0602,0.4924,6.3272,4.2895,1,12.4841,53.5504,17.866,True,False,11.5389,182.3699,0.9715
Kellogg's,18.9,98,156,11.4231,3.3331,2.88,3.73,0.3246,2.8543,0.0833,1.1037,5686.3701,0.0974,11.4231,38.0747,0.4789,5.4699,4.2895,1,10.9262,46.868,15.6814,True,False,10.2115,186.6831,0.9565
Kellogg's,18.9,101,162,16.3827,3.3598,2.88,3.73,0.3272,2.8584,0.0494,1.121,8484.2301,0.0974,16.3827,55.0419,0.5014,8.2142,4.2895,1,16.1188,69.1417,23.0684,True,False,14.8541,180.8338,0.9839
Kellogg's,18.9,102,166,16.012,3.3679,2.89,3.73,0.2829,2.8618,0.0723,1.1122,8501.2602,0.084,16.012,53.9268,0.5061,8.1029,4.2895,1,15.6662,67.2,22.366,True,False,14.263,176.0236,0.9784
Kellogg's,18.9,103,148,12.1081,3.3606,2.89,3.73,0.2581,2.8356,0.0878,1.1103,5694.2601,0.0768,12.1081,40.6902,0.525,6.3568,4.2895,1,11.724,50.2903,17.0459,True,False,10.6891,168.1533,0.9683
Kellogg's,18.9,106,130,9.4231,3.3805,2.88,3.73,0.2246,2.811,0.0846,1.1316,3936.56,0.0664,9.4231,31.8543,0.5694,5.366,4.2895,1,9.2304,39.5936,13.647,True,False,8.281,154.3249,0.9795
Kellogg's,18.9,110,145,11.6276,3.3305,2.88,3.73,0.3246,2.8388,0.069,1.1119,5284.0001,0.0975,11.6276,38.7255,0.4917,5.7167,4.2895,1,11.1748,47.9345,16.211,True,False,10.4943,183.5708,0.9611
Kellogg's,18.9,111,113,9.4248,3.3913,2.89,3.86,0.2371,2.7832,0.1239,1.0875,3411.55,0.0699,9.4248,31.9618,0.6081,5.7311,4.439,1,8.604,38.1933,14.2469,True,False,8.5158,148.5889,0.9129
Kellogg's,18.9,112,168,18.0,3.3556,2.88,3.73,0.3268,2.8636,0.0476,1.1508,9741.7401,0.0974,18.0,60.4007,0.492,8.8567,4.2895,1,17.6855,75.8621,25.2186,True,False,16.3619,184.7393,0.9825
Kellogg's,18.9,113,161,12.9006,3.397,2.88,3.73,0.2557,2.8526,0.0683,1.1386,6739.76,0.0753,12.9006,43.8236,0.5444,7.0234,4.2895,1,12.8328,55.0465,18.4395,True,False,11.4162,162.5458,0.9947
Kellogg's,18.9,114,157,9.9363,3.3513,2.89,3.73,0.2809,2.8532,0.0637,1.0965,4995.0201,0.0838,9.9363,33.2993,0.4981,4.9491,4.2895,1,9.6744,41.4983,13.8954,True,False,8.9463,180.7659,0.9736
Kellogg's,18.9,115,165,20.4121,3.435,2.89,3.73,0.2774,2.8613,0.0667,1.1676,11161.1202,0.0808,20.4121,70.115,0.5736,11.7089,4.2895,1,20.713,88.8484,29.5814,True,False,17.8725,152.6405,1.0147
Kellogg's,18.9,117,156,12.141,3.3971,2.88,3.73,0.2645,2.8504,0.0705,1.1419,6103.1301,0.0779,12.141,41.2437,0.5467,6.637,4.2895,1,12.0662,51.7578,17.3645,True,False,10.7275,161.6311,0.9938
Kellogg's,18.9,118,123,9.439,3.4317,2.88,3.86,0.2552,2.8037,0.0894,1.1642,3776.23,0.0744,9.439,32.392,0.628,5.9275,4.439,1,8.9257,39.6214,14.5961,True,False,8.6685,146.241,0.9456
Kellogg's,18.9,121,165,18.1576,3.3653,2.88,3.73,0.3295,2.8638,0.0485,1.1413,9768.5701,0.0979,18.1576,61.1052,0.5014,9.105,4.2895,1,17.9227,76.8794,25.5519,True,False,16.4469,180.6353,0.9871
Kellogg's,18.9,122,166,22.7651,3.3891,2.89,3.73,0.274,2.8618,0.0542,1.1441,12273.6401,0.0808,22.7651,77.1535,0.5273,12.0044,4.2895,1,22.6908,97.3322,32.3955,True,False,20.3912,169.8649,0.9967
Kellogg's,18.9,123,120,8.7167,3.3524,2.49,3.86,0.279,2.7892,0.1167,1.1401,3340.8,0.0832,8.7167,29.2219,0.5632,4.9093,4.439,1,7.8249,34.7348,12.9095,True,False,8.0002,162.9595,0.8977
Kellogg's,18.9,124,144,11.1319,3.3925,2.8603,3.86,0.3297,2.8301,0.0694,1.1323,5083.23,0.0972,11.1319,37.7656,0.5625,6.2613,4.439,1,10.4084,46.2027,16.7462,True,False,10.4849,167.4545,0.935
Kellogg's,18.9,126,165,22.0364,3.3997,2.89,3.73,0.255,2.8541,0.0545,1.1532,11834.5301,0.075,22.0364,74.917,0.5456,12.0221,4.2895,1,22.0799,94.7119,31.6927,True,False,19.6706,163.6194,1.002
Kellogg's,18.9,129,163,20.638,3.4007,2.88,3.73,0.2568,2.8591,0.0736,1.1655,11114.6101,0.0755,20.638,70.1845,0.5417,11.1787,4.2895,1,20.522,88.029,29.3551,True,False,18.1763,162.5972,0.9944
Kellogg's,18.9,131,167,17.5868,3.3584,2.88,3.73,0.3284,2.8687,0.0539,1.1258,9382.7401,0.0978,17.5868,59.0633,0.4896,8.6111,4.2895,1,17.2581,74.0286,24.5195,True,False,15.9084,184.742,0.9813
Kellogg's,18.9,132,166,16.6747,3.3615,2.89,3.73,0.2906,2.8655,0.0602,1.111,8943.6802,0.0864,16.6747,56.0521,0.496,8.2701,4.2895,1,16.345,70.1117,23.2745,True,False,15.0045,181.4313,0.9802
Kellogg's,18.9,134,156,12.109,3.4245,2.88,3.73,0.2345,2.8464,0.0833,1.1507,6174.33,0.0685,12.109,41.4676,0.5782,7.0011,4.2895,1,12.1364,52.059,17.5145,True,False,10.5134,150.1688,1.0023
Kellogg's,19.0,5,320,61.9281,3.4943,2.1078,4.0441,0.4019,2.9617,0.0906,1.1099,67008.1395,0.115,61.9281,216.3937,0.5325,32.9798,4.6507,1,55.7157,259.1195,94.105,True,False,61.1252,185.3412,0.8997
Kellogg's,19.0,8,359,56.8189,3.5449,2.0457,4.15,0.4054,2.9688,0.0919,1.0807,68505.5397,0.1144,56.8189,201.4172,0.5761,32.7315,4.7725,1,50.0892,239.0509,90.3445,True,False,57.613,176.0173,0.8816
Kellogg's,19.0,9,357,35.9608,3.5278,2.0577,4.1822,0.4099,2.9611,0.0952,1.094,42906.5199,0.1162,35.9608,126.8616,0.5666,20.3766,4.8096,1,30.9764,148.9826,57.2571,True,False,36.8805,180.9947,0.8614
Kellogg's,19.0,18,354,57.5424,3.4852,2.4641,4.06,0.3837,2.9699,0.096,1.0742,68336.4097,0.1101,57.5424,200.5452,0.5153,29.6519,4.669,1,51.0713,238.4521,86.7769,True,False,57.125,192.6522,0.8875
Kellogg's,19.0,28,359,33.5515,3.4798,2.0426,4.06,0.3765,2.9476,0.0947,1.086,40526.1998,0.1082,33.5515,116.7525,0.5322,17.8554,4.669,1,29.7161,138.7443,51.1527,True,False,33.2973,186.4827,0.8857
Kellogg's,19.0,33,359,26.8162,3.5329,2.01,4.21,0.398,2.8679,0.0891,1.0917,32928.2701,0.1126,26.8162,94.7398,0.665,17.8332,4.8415,1,22.9541,111.1321,45.3016,True,False,27.4684,154.0296,0.856
Kellogg's,19.0,44,356,65.2163,3.5053,2.1851,4.0419,0.383,2.9574,0.0955,1.1141,79474.6297,0.1093,65.2163,228.6024,0.5479,35.7318,4.6481,1,58.9286,273.9078,99.6324,True,False,63.9006,178.834,0.9036
Kellogg's,19.0,47,355,36.138,3.471,2.046,4.048,0.3929,2.9588,0.0986,1.0899,42433.79,0.1132,36.138,125.4359,0.5122,18.5111,4.6552,1,31.9779,148.8635,54.2476,True,False,35.7365,193.0551,0.8849
Kellogg's,19.0,49,270,27.6037,3.4636,2.419,4.15,0.402,2.9033,0.0889,1.0879,25087.6399,0.1161,27.6037,95.6082,0.5603,15.4672,4.7725,1,23.4085,111.7172,43.756,True,False,28.2888,182.8952,0.848
Kellogg's,19.0,51,349,41.3954,3.4969,2.0414,4.09,0.3764,2.952,0.0974,1.0873,47967.9696,0.1076,41.3954,144.7561,0.5449,22.557,4.7035,1,36.4658,171.5169,63.8699,True,False,41.3129,183.1491,0.8809
